show1	0.362819804693	0.603764719288	0.965939213984	0.896047987251
show2	0.558424508057	0.614603178162	0.298597798312	0.641618501313
show3	0.536528997076	0.42286531309	0.993059499279	0.0191895337312
show4	0.382016889654	0.345057413737	0.156551754352	0.4900020394
show5	0.134229868709	0.379487823874	0.504597222959	0.534305903163
show6	0.749668325369	0.7523675422	0.843820131177	0.598906833638
show7	0.0572477109223	0.907458349263	0.42016957111	0.732076959205
show8	0.912774206306	0.902533930278	0.586527905694	0.721955362567
show9	0.706376311522	0.00845396745839	0.757320269641	0.00360065998197
show10	0.767108629855	0.109619659272	0.78126538906	0.684140886705
show11	0.210853870361	0.826656702937	0.240869647877	0.0870198435745
show12	0.169099731846	0.354788490515	0.823672584388	0.101287482796
show13	0.455646291677	0.689183094659	0.568498610595	0.195208475854
show14	0.993767963454	0.208846969909	0.0767384932544	0.580420308118
show15	0.360114140012	0.616893014072	0.00822754162523	0.859135849881
show16	0.0764318404906	0.325756861299	0.275742722014	0.528839680491
show17	0.738980580849	0.0480597585231	0.472807751565	0.141300396268
show18	0.0261999552258	0.738145065927	0.215263619529	0.907366960575
show19	0.343232892097	0.627299087146	0.194321373894	0.798642633131
show20	0.94978527712	0.215113100573	0.796914433456	0.451925070033
show21	0.176481592782	0.268001777214	0.068739254086	0.123253464832
show22	0.593687667601	0.770544321074	0.504312770033	0.702855602229
show23	0.220805736574	0.513541674053	0.868047178664	0.792423638186
show24	0.722526636739	0.476703082833	0.738314854403	0.463027469003
show25	0.914821695491	0.430142553675	0.252957747352	0.688515056522
show26	0.15897562554	0.68946559292	0.408268936718	0.459231925614
show27	0.0896641145055	0.977423614612	0.684384612295	0.956871533149
show28	0.919350696922	0.605268850888	0.662354082292	0.0508373665281
show29	0.169036021612	0.118769244588	0.33674909277	0.152766690345
show30	0.105380373173	0.515469560757	0.44421985793	0.987428039317
show31	0.359801521517	0.223950415209	0.307922466877	0.490104805113
show32	0.284010546103	0.171633589548	0.10035471956	0.616501422539
show33	0.0903160272539	0.903330612312	0.365299890863	0.291778161684
show34	0.534335140076	0.143255853361	0.196097645008	0.680379269251
show35	0.860677104262	0.0819510598586	0.750348250972	0.762859663191
show36	0.210661268031	0.131708312751	0.58616927094	0.48377374764
show37	0.484585755758	0.297953785498	0.769640571561	0.042627080271
show38	0.175510681274	0.992155669586	0.49898561638	0.710273220709
show39	0.803798973993	0.987663409729	0.91451929499	0.912700974811
show40	0.836414660791	0.917248296281	0.461552595579	0.959156701038
show41	0.00146983440391	0.33591273413	0.38789035634	0.23438445673
show42	0.634254099693	0.110334667526	0.784877458126	0.85615572804
show43	0.636087239974	0.257513995942	0.00426554447831	0.389591315747
show44	0.279081317736	0.633677964635	0.0369371768675	0.903017025092
show45	0.933751317928	0.00359214487598	0.243480828029	0.347864096824
show46	0.762226761682	0.898805855421	0.161968022196	0.0544299240978
show47	0.109463903578	0.409486471331	0.61583138655	0.799960263001
show48	0.74820859589	0.0761877811603	0.495965265318	0.595772936132
show49	0.931142504217	0.313536175912	0.0333209459043	0.479860822693
show50	0.710718895333	0.117130245637	0.757969357553	0.229548504636
show51	0.379335527493	0.221241785819	0.823844170106	0.975433061842
show52	0.740300266613	0.460901818568	0.823922649389	0.803177115951
show53	0.883727805399	0.901796663052	0.00865387528827	0.312958590505
show54	0.377555765475	0.493789690951	0.368905182631	0.889537025696
show55	0.593808757869	0.0582981964828	0.094397176246	0.25491538902
show56	0.747446670079	0.853900259097	0.197221091393	0.899362550944
show57	0.368143595137	0.578009572957	0.775099606401	0.480542050447
show58	0.164934531891	0.0189361411542	0.571382635439	0.826599260144
show59	0.885437051739	0.814151442249	0.498117131518	0.413794364918
show60	0.280620862804	0.942635283624	0.230542339137	0.0131615127173
show61	0.702877551313	0.485427818586	0.130417734588	0.836744145616
show62	0.811828719749	0.0514842517755	0.626038739436	0.0134700187894
show63	0.518389231276	0.358248140643	0.419647329419	0.106911621121
show64	0.332659086709	0.223092194781	0.509606259106	0.873458847927
show65	0.504167223078	0.168734398292	0.193806934776	0.606336742368
show66	0.328628403034	0.0426462978185	0.842504163322	0.485128880211
show67	0.323038511917	0.736338921007	0.198151308168	0.56826643858
show68	0.803330917537	0.529918916865	0.300439917294	0.558374570294
show69	0.528826941542	0.380205513732	0.877730249504	0.343162248389
show70	0.0255059679524	0.673753954337	0.938507280186	0.724919710457
show71	0.0579458598889	0.679071127447	0.917960783965	0.289052427749
show72	0.472332419665	0.556062532514	0.72406232548	0.67582717363
show73	0.457665200694	0.980211805781	0.212689055248	0.549891714039
show74	0.32755895771	0.890751971865	0.210810248497	0.793252526428
show75	0.0831796297712	0.390941287971	0.748599399666	0.0564249609577
show76	0.411920365756	0.453434117298	0.704861621858	0.671736451966
show77	0.462231140343	0.590300723371	0.989634489099	0.446130217341
show78	0.463199984502	0.994075894559	0.528354395476	0.402671926017
show79	0.769503160481	0.00938067055134	0.882535282134	0.0973205656818
show80	0.892139017564	0.838479157108	0.589752334316	0.481231875806
show81	0.706090960852	0.868814719134	0.575242027987	0.408317053511
show82	0.402669291929	0.00880783017574	0.561693192748	0.247866961025
show83	0.122363308623	0.355805144586	0.943265440209	0.0279483098615
show84	0.257410926561	0.807876307075	0.983987774448	0.841477492531
show85	0.754225412957	0.971644462587	0.433433588514	0.401303429609
show86	0.267037251725	0.667354764349	0.294520056871	0.905731417567
show87	0.360045382716	0.827315498814	0.136269178421	0.503672273407
show88	0.179922180798	0.0619597290962	0.995323470374	0.95137554784
show89	0.477156804389	0.762306953111	0.617803056938	0.355640855314
show90	0.793665768474	0.156793521779	0.164774552018	0.0572091304234
show91	0.33667733608	0.586867082457	0.329582696365	0.27304075672
show92	0.610115445814	0.955394901564	0.938090958544	0.0803282185114
show93	0.790328763464	0.255820506979	0.374673052459	0.899605970564
show94	0.799431719165	0.789599825397	0.00345230586641	0.839657603915
show95	0.44508448166	0.0732848235761	0.291763441305	0.192057260845
show96	0.16110335428	0.442854384432	0.163882597882	0.945839464444
show97	0.402893730187	0.855044360369	0.309207466042	0.40670174035
show98	0.790590987604	0.531901720767	0.950215167839	0.542183240341
show99	0.00429724447207	0.324779530824	0.151944055324	0.186648732884
show100	0.123646964587	0.744118388838	0.214919327214	0.469714057503
show101	0.832906419425	0.194589002735	0.304734661004	0.30808607589
show102	0.846867363902	0.296513168976	0.822356406182	0.0375677862586
show103	0.335914225949	0.0800319338051	0.875598070428	0.707726349532
show104	0.719931418741	0.611618828304	0.423263763582	0.361995862183
show105	0.288147696784	0.194650435406	0.825236034473	0.274058294779
show106	0.856284744383	0.645430411619	0.708898803621	0.991015289017
show107	0.991380482327	0.0471259196212	0.469344501299	0.362861262312
show108	0.608690310506	0.598061583044	0.150771440238	0.660899501371
show109	0.760060402336	0.275983372731	0.456198741456	0.15203971695
show110	0.421816606174	0.115355038456	0.479407973828	0.741833520743
show111	0.644239987972	0.00948865386067	0.599803902771	0.251665358206
show112	0.424848648878	0.0619537794695	0.56224446337	0.93140557993
show113	0.584363786943	0.858785010402	0.876344882805	0.719941339487
